,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,vars_clauses_ratio,POSNEG_RATIO_CLAUSE_mean,POSNEG_RATIO_CLAUSE_coeff_variation,POSNEG_RATIO_CLAUSE_min,POSNEG_RATIO_CLAUSE_max,POSNEG_RATIO_CLAUSE_entropy,VCG_CLAUSE_mean,VCG_CLAUSE_coeff_variation,VCG_CLAUSE_min,VCG_CLAUSE_max,VCG_CLAUSE_entropy,UNARY,BINARYp,TRINARYp,VCG_VAR_mean,VCG_VAR_coeff_variation,VCG_VAR_min,VCG_VAR_max,VCG_VAR_entropy,POSNEG_RATIO_VAR_mean,POSNEG_RATIO_VAR_stdev,POSNEG_RATIO_VAR_min,POSNEG_RATIO_VAR_max,POSNEG_RATIO_VAR_entropy,HORNY_VAR_mean,HORNY_VAR_coeff_variation,HORNY_VAR_min,HORNY_VAR_max,HORNY_VAR_entropy,horn_clauses_fraction,VG_mean,VG_coeff_variation,VG_min,VG_max,CG_mean,CG_coeff_variation,CG_min,CG_max,CG_entropy,cluster_coeff_mean,cluster_coeff_coeff_variation,cluster_coeff_min,cluster_coeff_max,cluster_coeff_entropy,DIAMETER_mean,DIAMETER_coeff_variation,DIAMETER_min,DIAMETER_max,DIAMETER_entropy,cl_num_mean,cl_num_coeff_variation,cl_num_min,cl_num_max,cl_num_q90,cl_num_q10,cl_num_q75,cl_num_q25,cl_num_q50,cl_size_mean,cl_size_coeff_variation,cl_size_min,cl_size_max,cl_size_q90,cl_size_q10,cl_size_q75,cl_size_q25,cl_size_q50,SP_bias_mean,SP_bias_coeff_variation,SP_bias_min,SP_bias_max,SP_bias_q90,SP_bias_q10,SP_bias_q75,SP_bias_q25,SP_bias_q50,SP_unconstraint_mean,SP_unconstraint_coeff_variation,SP_unconstraint_min,SP_unconstraint_max,SP_unconstraint_q90,SP_unconstraint_q10,SP_unconstraint_q75,SP_unconstraint_q25,SP_unconstraint_q50,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q10,saps_FirstLocalMinStep_Q90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q10,gsat_FirstLocalMinStep_Q90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,lobjois_mean_depth_over_vars,lobjois_log_num_nodes_over_vars
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-15_218.cnf,0.0031004353136450473,0.0077482816664328795,0.005774783445620789,0.007948947335600635,0.0,0.0,0.030628170113148653,1.0,0.0,1.0,0.0,0.0,0.05773078022292084,0.3189169543885153,0.03915404401257502,0.19634181194627037,0.13972812559831516,0.0,0.0,0.881,0.05773078022292084,0.05717285273725422,0.02747088683189012,0.0383530738860688,0.6767666082330894,0.24266979422113233,0.36578449905482036,0.236,0.7561,0.6910299003322258,0.061515378844711185,0.061072870474551594,0.008252063015753939,0.053301886792452825,0.6213394729787267,0.11209982612253246,0.04054842473745625,0.03362823439878235,0.037803780378037805,0.043103448275862065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001331594261061503,0.12124463519313303,0.0,0.0013192612137203166,0.006603921920977559,0.9264653641207815,0.0037630137559058405,0.9165988608624899,0.9301760777170613,0.9301760777170613,0.9165988608624899,0.9301760777170613,0.9164124466137888,0.9308456702494423,0.18504977626990954,0.07709275394286975,0.1680841281386875,0.11992086463810789,0.11992086463810789,0.1680841281386875,0.11992086463810789,0.1680841281386875,0.11277301405259792,0.6459437423562985,0.017978899016722887,0.5932420872540632,0.9644,0.7815,0.5879801734820322,0.6531,0.5792964824120603,0.5946217138270118,0.0,0.13582694678511967,0.0,2.0E-4,1.0092854259184498E-4,0.0,0.0,0.0,0.0,2.8826662232057953E-4,0.004304042240523677,0.011798510405921971,0.12458145710656968,0.01151291512915129,0.010362694300518135,0.012988929889298893,0.07445251070489968,0.16543746603524573,0.5461325008671524,0.0043552357508047715,8.251311563421273E-4,0.003944067796610169,0.010956734113717014,0.07156002265005663,0.01092816552528049,0.010277649946310783,0.012738853503184714,0.07937067818904639,0.04418525455474204,0.03942951941254389,0.0011335940599671258,0.6730749460265242,0.7974586482637749
./SAT03/handmade/stanion/hwb/hwb-n28-02-S818962541.shuffled-as.sat03-1628.cnf,0.0025680373304938775,4.623135549632955E-4,0.0032373785983025637,4.107285905473663E-4,0.007513267993032679,0.002441433787478829,0.32227857978930946,0.23905857463969324,0.6871240519571092,0.0,0.0,0.5662778005184882,0.08573878250928836,0.10517899327639468,0.04344098313803944,0.15232923692483566,0.43641585295807006,0.0,0.010209238855756595,0.3899,0.08573878250928836,0.10441591391264408,0.04538668259181846,0.1173152848279752,0.25551592818714863,0.017379251519351744,0.21880907372400754,0.0,0.7436,0.08253811173158031,0.06901725431357839,0.051178105764775966,0.028507126781695424,0.0768867924528302,0.308596029205368,0.3438682622481334,0.04288214702450409,0.3312404870624049,0.022802280228022803,0.12553879310344826,0.15439356435643564,0.12142263515673278,0.07421875,0.3441033925686591,0.541444866920152,0.6180023821677727,0.15787848851568287,0.615,0.6742880473614371,0.7804599741359637,0.004157319153205579,0.6142703862660944,0.0026954177897574125,0.005277044854881266,0.19730901412879892,0.8611882466379092,0.010327382196763808,0.8382831570382425,0.898401133373811,0.898401133373811,0.8382831570382425,0.8726978344464683,0.8413666870042709,0.8535793956601095,0.10984314392230103,0.06319620602183743,0.1041285562772472,0.07422283167392091,0.07422283167392091,0.1041285562772472,0.06794672016816905,0.10500123359415647,0.06450997274118264,0.03220546269873625,0.28693270173927604,3.20786997433704E-4,0.371,0.0725,7.228418009087153E-4,0.0227,0.001507537688442211,0.005418422636965683,0.09703287890938252,0.06648364916561814,0.024057738572574178,0.2733,0.07044812272910779,0.03147554129911788,0.051700245176420426,0.04951884522854851,0.06003602161296778,1.0045454739274857E-4,0.00821730826739367,0.003584824949942358,0.1537928645652927,0.0035424354243542436,0.003047851264858275,0.004132841328413284,0.006409039259284235,0.19804363015293844,0.328650711064863,0.059931831092596095,1.958915334695915E-4,0.007223728813559323,0.003056127071276916,0.09456398640996604,0.0030598863470785373,0.003067955207853965,0.004053271569195136,0.00570730118138685,0.0630512514898689,0.021926722308671664,0.016748852236014283,0.4713683561221343,0.9313177785080513
./SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf,0.04201246437631142,0.010641394304951606,0.0757721585440546,0.009870077852555031,6.035126291981267E-4,0.001917489725784415,0.30706203667577064,0.09083696945656487,0.7654955975939325,0.0,0.0,0.8775071633237822,0.0074306944841383265,0.14119571143012902,0.002000571591883395,0.014004001143183767,0.8193758376412025,0.0,0.08096633983624786,0.1014,0.0074306944841383265,0.26871678222261103,2.9859659599880563E-4,0.028200789622109413,0.48552257752523725,0.6417528521164303,0.35420604914933834,0.0,1.0,0.6237129191112367,0.0015003750937734434,0.4132801641405785,0.0,0.026415094339622643,0.27398167568164256,0.1395110974736627,0.009043173862310386,0.7034341704718418,3.0003000300030005E-4,0.05495689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037374000869536137,0.4710300429184549,0.0026954177897574125,0.005277044854881266,0.12498034547047328,0.39020163410301956,0.03717021365555881,0.32648494711147275,0.44909937259664034,0.4238008500303582,0.3399104963384866,0.41712204007285975,0.37339841366687004,0.3893733522612046,0.08012353838267497,0.1215396492776001,0.06751872016417242,0.05816725760312484,0.054790197277397215,0.06990622553850966,0.052881490876198964,0.07308970807494967,0.046798017568501195,0.7496942519364045,0.024366611641426828,0.0,1.0,0.8543,0.6454977282114828,0.8286,0.6697487437185929,0.7803532008830021,0.873897353648757,0.021599877988332634,0.0,0.9999,0.5043399273314493,0.21010425020048115,0.5319262338769853,0.9496792301523657,0.9917950770462277,8.591286846694723E-4,0.0035481746347710104,0.019899581336083976,0.08601778085671401,0.01933579335793358,0.017982322462663822,0.021402214022140223,0.002994828405145924,0.3344460833786197,0.3699271592091572,0.024805907971975006,0.0024333386706351075,0.0021745762711864406,0.018802351988219904,0.04834371460928653,0.018650735829812037,0.018254333486731094,0.020555877243775333,2.2535266467278543E-4,0.07134343606334073,0.02876837407888475,0.006688204953806042,0.214865837359926,0.48329499397524367
./SAT11/crafted/spence/sgen/sgen3-n140-s20078956-unsat.cnf,0.001894710469449751,1.0929536634404077E-4,0.003529034327879371,1.121259072005219E-4,0.0,0.0,0.9408895825204839,0.3238133015998942,0.5027460552698109,0.3333,0.0,0.1851207531723291,0.06058873963989712,0.0,0.06058873963989712,0.06058873963989712,0.0,0.0,0.0,1.0,0.06058873963989712,0.027121016600686776,0.06121230217975516,0.04300620417371686,0.038687057970138425,0.025162597291822155,0.20226843100189035,0.0,0.3333,0.06031903112556254,0.08027006751687922,0.07790058905288239,0.0,0.09575471698113208,0.25696623720688183,0.5052674644574,0.0603850641773629,0.02011986301369863,0.06150615061506151,0.06411637931034482,0.09870049504950494,0.020862190210326675,0.150390625,0.11066235864297252,0.05595268272074355,0.332312404287902,0.044331933810817487,0.38449999999999995,0.20414412575278149,0.08395669041762811,0.005350991605631919,0.0,0.005390835579514825,0.005277044854881266,0.0,0.8093377315402183,0.03006229878329222,0.7428803905614321,0.9317951831613034,0.9317951831613034,0.7428803905614321,0.8131957093705727,0.7768964815944682,0.789900628675725,0.08629449194882735,0.132017205249807,0.07705467996647351,0.06665204802326823,0.06665204802326823,0.07705467996647351,0.05110906575341132,0.0803634394224308,0.04943859542161508,0.03322462291072156,0.19934687432713702,1.06928999144568E-4,0.2167,0.0759,7.228418009087153E-4,0.0202,0.003015075376884422,0.011338551073650411,0.6365276663993584,0.0030058082637485543,0.5300721732157178,0.3255,0.3277149777957206,0.6291098636728147,0.3455921543545464,0.6347233360064154,0.6461877126275766,5.7490011470285984E-5,0.00995286835244712,0.0030746010557611793,0.17896316822537814,0.002952029520295203,0.0024382810118866198,0.0035424354243542436,0.0032539109335784563,0.23173666640788756,0.2837322233784254,0.07650066275326642,5.1977470307334385E-5,0.005174576271186441,0.0025732885844678166,0.10787089467723669,0.002477050852396911,0.0024543641662831722,0.003474232773595831,0.0024500978569451486,0.05647880129405756,0.014429197906351674,0.019667856940429634,0.7991158630615811,0.9567312958703035
./SAT03/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,0.009082083241990542,0.027401575723570392,0.016332720856301223,0.02775146183402008,6.406518679180114E-4,2.3468327763395593E-4,0.02321498244245026,0.32063995768874787,0.8911167291430564,0.0,0.0,0.2854072861236185,0.014004001143183767,0.6402326003997819,0.00943126607602172,0.28551014575593026,0.056902163507562706,0.0,0.9798847670069747,0.9694,0.014004001143183767,0.03475427046652523,0.009853687667960586,0.009870276367738295,0.6213655322492897,0.37519991470306,0.21266540642722115,0.2772,0.4982,0.7232157583468815,0.01800450112528132,0.07023959229598253,0.006001500375093774,0.022641509433962266,0.7524640058032265,0.7122839316763834,0.022753792298716456,0.08961187214611874,0.012901290129012902,0.033135775862068964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001335473729975586,0.0740343347639485,0.0,0.0013192612137203166,0.0028527145713066328,0.36873889875666077,0.39440565288288665,0.0209519934906428,0.7144302772718073,0.7144302772718073,0.0209519934906428,0.7144302772718073,0.02094773235712833,0.7158791320219022,0.41094877665383645,0.19808095290614317,0.3371248776526003,0.29143341519602856,0.29143341519602856,0.3371248776526003,0.29143341519602856,0.3371248776526003,0.29143341519602856,0.9055238483489605,0.002739299983253188,0.8905047048759623,0.9251,0.9111,0.8847583643122676,0.9034,0.8785929648241206,0.8968492875777644,0.0,0.2355079371131531,0.0,1.0E-4,0.0,0.0,0.0,0.0,0.0,9.126446044883357E-4,0.2853877215545188,0.041123111461683154,0.08243851749220645,0.04014760147601476,0.039012496190185916,0.04236162361623616,0.21608725047779434,0.08353388712056517,0.5561914672216443,0.053967051694754783,4.1896092153224517E-4,0.11280677966101695,0.03903836578911355,0.05443091732729332,0.03904997814366895,0.038963031139745356,0.04169079328314997,0.20672126569814012,0.032674953175549123,0.040265435512287964,0.0015870316839539762,0.9197080291970804,0.9642896264651112
./SAT11/crafted/skvortsov/battleship/battleship-14-27-sat.cnf,0.0056058375872976105,0.0014892224248375181,0.01044127511884971,0.0015277904360798385,0.0,0.0,0.276824034334764,1.0,0.0,1.0,0.0,0.0,0.028865390111460422,0.6178084681083046,0.01486138896827665,0.2037725064304087,0.100938158146659,0.0,0.9361164459718994,0.9261,0.028865390111460422,0.0,0.030456852791878177,0.013959390862944163,0.0,0.0394498347371788,0.0,0.074,0.037,0.0,0.03675918979744936,0.0,0.03675918979744936,0.02216981132075472,0.0,0.9376086734172037,0.2861726954492415,0.007895738203957383,0.28952895289528957,0.27262931034482757,0.06033415841584159,0.34715622136509894,0.0517578125,0.3562197092084006,0.04454583861427967,0.10940956270205887,0.15898987404297357,0.01425,0.07042972338470961,0.0668407840352968,0.0013377479014079798,0.0,0.0013477088948787063,0.0013192612137203166,0.0,0.9885815782796245,0.002926788476815654,0.983726606997559,0.9925116373203805,0.9925116373203805,0.983726606997559,0.9925116373203805,0.9835265405735204,0.9945244372338268,0.5572867064570025,0.029337156722179333,0.5424533226294006,0.3439439750738468,0.3439439750738468,0.5424533226294006,0.3439439750738468,0.5424533226294006,0.3439439750738468,0.8741337138198125,0.0,0.9171300256629598,0.8577,0.8577,0.8856877323420074,0.8577,0.8620100502512563,0.8606261288380493,0.41018444266238974,6.354774341963117E-6,0.41018444266238974,0.2046,0.20649979814291483,0.41018444266238974,0.21810041573393027,0.41018444266238974,0.4094456674004403,5.051403084611481E-5,0.007628392001746568,0.023600509677810813,0.07551091098025632,0.02302583025830258,0.021792136543736667,0.024797047970479706,0.01723135419125141,0.09611055042310379,0.5480402358654181,0.0027456921037682254,6.639760386546231E-5,0.00968135593220339,0.022359486610028068,0.043884484711211785,0.0222934576715722,0.021935879736155853,0.024319629415170817,0.014641187118645727,0.040081729950621495,0.03900513123882765,7.935158419769881E-4,0.9159041842294644,0.9293460400920145
./SAT03/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,0.010021609094610253,0.03305103567587787,0.018024324087846707,0.03351125576219234,6.406518679180114E-4,2.1467152527757208E-4,0.02106905969566914,0.3259288642073252,0.883183680585825,0.0,0.0,0.2876586164551781,0.012575021434695625,0.6568417226967108,0.008573878250928837,0.2595027150614461,0.055600229753015505,0.0,0.9823107247548772,0.9718,0.012575021434695625,0.03731326961352552,0.008360704687966557,0.009447264523406655,0.6488393882608958,0.39289902974730784,0.22188090737240074,0.2718,0.59,0.7048844277938785,0.016504126031507877,0.07146402806274406,0.005251312828207052,0.023113207547169817,0.7344077712771828,0.7197504346936688,0.026254375729288217,0.09108637747336379,0.013801380138013802,0.030172413793103446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012532022340389951,0.44420600858369097,0.0,0.0013192612137203166,0.052921224645656906,0.23858580055823395,0.5656645900405569,0.04373474369406021,0.9548674357417527,0.9548674357417527,0.04373474369406021,0.13681441003845377,0.09090909090909091,0.10342729669438248,0.29859071987782515,0.1722730781956546,0.25168644465380746,0.2351172262353757,0.2351172262353757,0.25168644465380746,0.1928800204729319,0.2682080841110942,0.173908231978402,0.9066449245821443,0.002918730113160602,0.8828058169375534,0.9408,0.9126,0.8864105741429161,0.905,0.8792964824120603,0.8971503110575958,0.0,0.25360633443906405,0.0,1.0E-4,0.0,0.0,0.0,0.0,0.0,1.6495038781505974E-4,0.03825937633584005,0.04510906498392088,0.09040526498094907,0.04398523985239852,0.04282231027125876,0.04634686346863469,0.24341217605071863,0.07740082291747535,0.5620881026708291,0.0010414694186707063,3.56420303095949E-4,0.002713559322033898,0.043344317048409305,0.029020385050962633,0.04312982660644033,0.04356496395152631,0.045599305153445284,0.25070238996298827,0.022441682274816962,0.04022685476922286,2.8339851499178144E-5,0.9139508584352832,0.9633037572570928
./SAT02/handmade/chu-min-li/urquhart/urquhart3_25bis.shuffled.cnf,0.0012370423726159531,9.293028475241969E-5,0.0015166097937993992,9.533700130953466E-5,0.006963607259978385,0.0,0.5308232539992197,0.198598439772577,0.7338505797227791,0.0,0.0,0.4396916359667076,0.15118605315804515,0.03670725059058695,0.1188911117462132,0.15861674764218348,0.18154317442083096,0.0,0.0,0.1818,0.15118605315804515,0.031254784453533385,0.13586145117945655,0.08502538071065989,0.10474218702774588,0.0,0.0,0.0,0.0,0.0,0.13953488372093023,0.06583824210735323,0.05701425356339085,0.14198113207547172,0.23982464163499595,0.3622788176332208,0.0603850641773629,0.04323630136986301,0.05670567056705671,0.060614224137931036,0.22679455445544558,0.02889594476527372,0.27734375,0.23451803984921915,0.22876214617659482,0.758209971073677,0.04359101012595703,1.0,0.5443503113197917,0.3653168344448107,0.005068325474064413,0.37821888412017163,0.004043126684636119,0.005277044854881266,0.11581571913115747,0.6388835320984522,0.047455784588368105,0.5504475183075671,0.778789718680429,0.778789718680429,0.5779088689991864,0.6308439587128112,0.5879601382957088,0.6264449401744068,0.07727029262387394,0.07466637255983236,0.07233676822193275,0.05254719187558646,0.05254719187558646,0.07266061332000455,0.046364325455062916,0.07429134383358452,0.04579614523792995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6738171611868484,0.00497578830975712,0.5904170008019246,0.3732,0.3694993944287444,0.6106655974338412,0.3862061613900437,0.623897353648757,0.6822093255953572,4.742899296005867E-5,0.01175814438172048,0.001232965232692191,0.2535503983373744,0.0011808118081180813,9.143553794574825E-4,0.0014760147601476014,0.007112939279454816,0.20472013042465645,0.25511619840443983,0.14552168149971595,4.816757871735219E-5,0.0035186440677966104,7.874916220022689E-4,0.15600226500566253,7.285443683520326E-4,9.203865623561896E-4,0.0014475969889982628,0.006263334386612092,0.05787502128384131,0.00951658328939415,0.04100776511931077,0.9919810835817826,0.9984664256764159
./SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,3.288340484168989E-4,6.955159676438958E-5,6.124770321112959E-4,7.135285003669575E-5,0.0,0.0,0.35583300819352326,0.18537617347613383,0.5872199459506582,0.0,0.0,0.4753376995497339,0.3283795370105745,0.03481737234235871,0.27865104315518724,0.3483852529294084,0.229102048631055,0.0,0.0,0.0,0.3283795370105745,0.0509175214890313,0.21319796954314724,0.20107163000564016,0.1588436196578613,0.0,0.0,0.0,0.0,0.0,0.21380345086271568,0.06616917069296446,0.06676669167291822,0.20943396226415095,0.26395218646018953,0.2506903958269408,0.09364060676779462,0.04937214611872147,0.08040804080408041,0.09563577586206896,0.6017945544554456,0.046092867645491926,0.6757812499999999,0.6610123855681206,0.22844106463878325,0.7524247064828994,0.051864657940232164,0.96775,0.4904562621210574,0.3427745518168217,0.003143707568308752,0.5879828326180258,0.0026954177897574125,0.00395778364116095,0.14542105617826095,0.6172291296625222,0.09361541999414641,0.51586655817738,0.9048775551507792,0.9048775551507792,0.51586655817738,0.7883019631653512,0.5334553589587147,0.5629689718109917,0.05589055058353904,0.04687327671776773,0.05241518134686324,0.03578792481269649,0.03578792481269649,0.05241518134686324,0.03563729813655845,0.054770728323364444,0.033703743457153754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8638732959101845,0.0030248725867744438,0.8021251002405774,0.4557,0.45993136859103756,0.8021251002405774,0.48289094979213304,0.8442261427425821,0.8487092255353211,2.4612078339068476E-5,0.008507179824939594,6.763090831866999E-4,0.3103567717353654,5.904059040590406E-4,4.5717768972874126E-4,8.856088560885609E-4,0.00862662007913256,0.19385140905209222,0.34113770378078406,0.18093164173451998,4.709383918395795E-5,0.0,2.5636782597659086E-4,0.18912797281993207,1.4570887367040654E-4,4.601932811780948E-4,8.685581933989577E-4,0.009928377044401823,0.037255235824961694,0.0215151943826438,0.05605622626537437,0.9906445975120798,0.9973710154452843
./SAT05/crafted/sorge05/QG7a/gensys-ukn003.shuffled-as.sat05-3843.cnf,0.04617769565625881,0.010907326880815449,0.08306355178347478,0.009876673494155063,6.536506014699711E-4,0.0024032295329802773,0.3363246195864222,0.08634139891577416,0.7586958416877343,0.0,0.0,0.8859325965343158,0.0068591026007430705,0.1374886425586044,0.0017147756501857672,0.012575021434695625,0.8182653647329121,0.0,0.07075710098049126,0.0891,0.0068591026007430705,0.2880295706568098,2.9859659599880563E-4,0.028200789622109413,0.5226228616333192,0.6397270497920887,0.3742911153119093,0.0,1.0,0.6666666666666666,0.0015003750937734434,0.4006386921702297,0.0,0.017452830188679245,0.2642045006544399,0.11966861000306843,0.008168028004667444,0.6880232115677322,3.0003000300030005E-4,0.05495689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003871843751045116,0.38412017167381973,0.0026954177897574125,0.005277044854881266,0.09869943170331769,0.39497589444303477,0.07521846385416231,0.18816110659072416,0.451932807124064,0.44586116170815626,0.34479251423921886,0.4414086217364906,0.3778726865975188,0.42486311093084567,0.07152417269295522,0.1335612661299217,0.05089864884155069,0.0524754648869493,0.048645756029357855,0.06488960930219477,0.04669503810624356,0.06905655826804231,0.043227294373453226,0.7489808397880147,0.02451015574535276,0.0,1.0,0.8546,0.6266005782734407,0.8264,0.6698492462311557,0.775737507525587,0.8997594226142742,0.020614887965328354,0.0,0.9999,0.5043399273314493,0.3029270248596632,0.5319262338769853,0.9554931836407378,0.9923954372623575,8.966501648054101E-4,0.003916935287092093,0.020202960985377102,0.10079667474887427,0.019630996309963098,0.018591892715635477,0.021402214022140223,0.0025772204940195122,0.3846751028646844,0.3588276101283387,0.04866502556334028,0.00251685017566002,0.00801864406779661,0.018916273770400577,0.060730464326160825,0.01894215357715285,0.01871452676790919,0.020700636942675158,1.7942481181827758E-4,0.08598671888302402,0.02710940212708497,0.017910786147480588,0.21065076590932455,0.4848285682988278
./SAT11/crafted/skvortsov/battleship/battleship-13-13-unsat.cnf,0.0023331558673389497,6.300556412774115E-4,0.004345670370694432,6.463728768030085E-4,0.0,0.0,0.277604369879048,1.0,0.0,1.0,0.0,0.0,0.06001714775650186,0.3917136107577685,0.03343812517862246,0.2194912832237782,0.15703618609994258,0.0,0.8663701607197009,0.8571,0.06001714775650186,0.0,0.06300388175574799,0.02932882120699379,0.0,0.04264846998613925,0.0,0.08,0.04,0.0,0.07576894223555888,0.0,0.07576894223555888,0.046698113207547166,0.0,0.8670348777743684,0.41394399066511084,0.0,0.426042604260426,0.3820043103448275,0.11664603960396039,0.2174867347156221,0.10742187499999999,0.355142703284868,0.06930291508238276,0.1111111111111111,0.2028896023709558,0.031749999999999994,0.07563539859140553,0.1039886401095418,0.0,0.0,0.0,0.0,0.0,0.995821710225831,6.271689593176402E-4,0.9961350691619203,0.9947379073062134,0.9947379073062134,0.9961350691619203,0.9947379073062134,0.9959324791539557,0.9947272358547962,0.23655819134217174,0.04069703319730893,0.22448771753548766,0.1471517597063907,0.1471517597063907,0.22448771753548766,0.1471517597063907,0.22448771753548766,0.14453013827170233,0.7372604973501835,1.1962008660494271E-5,0.7733105218135158,0.7236,0.7235,0.7469021065675341,0.7234,0.7269346733668343,0.725867951033514,0.07457898957497994,8.896684078748364E-5,0.0743785084202085,0.0373,0.03764634638675817,0.0743785084202085,0.03965462104253278,0.07457898957497994,0.07444466680008005,2.971464998571544E-4,0.0016823558118329973,0.008970086766579698,0.13012354231612977,0.008708487084870849,0.007772020725388601,0.01003690036900369,0.01668302199066475,0.11652821985870662,0.5213319458896983,0.00975194092028025,6.298659709336825E-4,0.0013203389830508474,0.008226934526960977,0.07984144960362402,0.008159696925542765,0.007669888019634913,0.009843659525188187,0.01386163836286188,0.047846075259662876,0.036908910865623264,0.0028056452984186364,0.8033309345121825,0.8345930550991346
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2072.cnf,0.0321161253953838,0.09289170991723944,0.037798582553154256,0.053175261787011145,0.010653390626798933,0.014393907694882632,0.0277019118220835,0.7024990083300278,0.3011071397437015,0.2,0.0,0.3188020193750853,0.011146041726207489,0.18826094857350537,0.0062875107173478145,0.03229494141183196,0.3822324334673559,0.0,0.0,0.5344,0.011146041726207489,0.08930250869403557,0.003284562555986862,0.015792442188381273,0.90780088254851,0.3418274869389061,0.7225897920604915,0.0,0.9825,0.9365707688320255,0.006001500375093774,0.10899132967105699,0.0,0.015094339622641508,0.7726491413432577,0.09307558555794211,0.01604434072345391,0.0730593607305936,0.0087008700870087,0.01966594827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013377479014079798,0.0,0.0013477088948787063,0.0013192612137203166,0.0,0.12570413600608982,0.20700756783877575,0.0821806346623271,0.31066585711394457,0.19004250151791136,0.08584214808787632,0.12345679012345678,0.09762050030506407,0.1024133035895356,0.14444727098718638,0.1981912429690085,0.12211218590753967,0.1261680291805883,0.11208648430421363,0.12489725375095714,0.09557570002338812,0.13209471105560291,0.08036317423689529,0.5861190379127599,0.05979808129381086,3.20786997433704E-4,0.9994,0.9912,0.15324246179264767,0.794,0.3481407035175879,0.6036524182219546,0.0,0.35781192409857526,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0010962160848374757,0.006116656790241235,0.0661831806322432,0.14317053458030252,0.06538745387453875,0.06446205425175251,0.06715867158671587,0.04013176535167496,0.17001785575654063,0.5374609781477628,0.005775421321719372,0.004109238869371108,0.054696610169491525,0.06289037379927537,0.0838052095130238,0.06338336004662684,0.06412026384414787,0.06601042269832079,0.023290932739578052,0.14312957602588117,0.03948096040329736,0.019781216346426347,0.37637503855248283,0.4460510461167707
